Show,EpId,ClipId,Start,Stop,Unsure,PoorAudioQuality,Prolongation,Block,SoundRep,WordRep,DifficultToUnderstand,Interjection,NoStutteredWords,NaturalPause,Music,NoSpeech
HeStutters,14,18,2619040,2667040,0,0,1,1,0,0,0,0,1,1,0,0
HeStutters,14,19,10798400,10846400,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,14,20,11320320,11368320,0,0,0,0,0,0,0,0,3,0,0,1
HeStutters,14,21,12162080,12210080,0,0,0,2,0,0,0,0,2,1,0,0
HeStutters,14,22,12504320,12552320,0,0,0,0,1,3,0,0,0,1,0,0
HeStutters,14,23,13531040,13579040,0,0,0,0,0,1,1,0,2,0,0,0
HeStutters,14,24,14984160,15032160,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,14,25,15138080,15186080,0,0,0,0,0,1,0,0,2,0,0,0
HeStutters,14,26,15604320,15652320,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,14,27,15635040,15683040,0,0,0,0,2,3,0,0,0,0,0,0
HeStutters,14,28,15815040,15863040,0,0,0,1,0,0,0,2,3,3,0,0
HeStutters,14,29,19737120,19785120,0,0,1,0,0,0,0,0,3,2,0,0
HeStutters,14,30,19763040,19811040,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,14,31,20153760,20201760,0,0,0,1,0,0,0,1,2,1,0,0
HeStutters,14,32,20326880,20374880,0,0,0,0,0,0,0,0,3,0,0,1
HeStutters,14,33,20720480,20768480,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,14,34,23214400,23262400,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,14,35,24565440,24613440,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,14,36,27333760,27381760,0,0,1,0,2,0,0,1,0,0,0,0
HeStutters,14,37,27362720,27410720,0,0,0,0,0,0,0,2,3,0,0,0
HeStutters,14,38,27379520,27427520,0,0,0,0,0,1,0,3,2,1,0,0
HeStutters,14,39,27828320,27876320,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,15,0,577600,625600,0,0,1,0,0,3,0,0,0,0,0,0
HeStutters,15,1,28437280,28485280,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,15,2,28476800,28524800,1,0,0,1,0,0,0,3,1,0,0,0
HeStutters,15,3,28507840,28555840,0,0,1,0,0,3,0,3,0,0,0,0
HeStutters,15,4,29008480,29056480,0,0,3,0,0,2,0,3,0,0,0,0
HeStutters,15,5,29047520,29095520,0,0,3,1,1,0,0,0,0,0,0,0
HeStutters,15,6,29088640,29136640,0,0,3,0,0,0,0,2,0,0,0,0
HeStutters,15,7,29124320,29172320,0,0,2,0,3,0,1,0,0,1,0,0
HeStutters,15,8,29845280,29893280,0,0,0,1,0,0,1,3,2,1,0,0
HeStutters,15,9,29883200,29931200,0,0,0,1,2,0,0,1,0,0,0,0
HeStutters,15,10,29909760,29957760,0,0,3,2,2,0,3,0,0,0,0,0
HeStutters,15,11,30426560,30474560,0,0,1,1,2,1,0,1,0,0,0,0
HeStutters,15,12,30461440,30509440,0,0,2,0,0,0,0,1,1,0,0,0
HeStutters,15,13,30891840,30939840,0,0,2,1,1,2,0,1,0,0,0,0
HeStutters,15,14,30922080,30970080,0,0,0,3,1,0,2,0,0,0,0,0
HeStutters,15,15,30985600,31033600,0,1,0,0,0,3,0,0,0,0,0,0
HeStutters,15,16,31146400,31194400,0,0,2,0,0,0,0,2,1,1,0,0
HeStutters,15,17,31174080,31222080,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,15,18,3136320,3184320,0,0,2,1,2,0,1,1,0,0,0,0
HeStutters,15,19,3165440,3213440,0,0,1,1,1,0,0,1,1,0,0,0
HeStutters,15,20,31371360,31419360,0,0,1,0,0,0,0,0,2,2,0,0
HeStutters,15,21,31400480,31448480,0,0,1,1,2,0,0,2,0,0,0,0
HeStutters,15,22,31531040,31579040,0,0,3,1,0,0,1,0,0,3,0,0
HeStutters,15,23,31558720,31606720,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,15,24,3556160,3604160,0,0,2,1,0,0,0,0,0,0,0,0
HeStutters,15,25,3586400,3634400,0,0,1,0,2,0,1,1,0,0,0,1
HeStutters,15,26,3612800,3660800,0,1,2,0,1,0,1,0,0,0,0,0
HeStutters,15,27,3976320,4024320,0,0,2,0,0,0,1,1,1,0,0,0
HeStutters,15,28,4051200,4099200,0,0,0,0,0,1,0,0,2,0,0,0
HeStutters,15,29,4121280,4169280,0,0,0,0,0,0,0,0,3,3,0,0
HeStutters,15,30,4155360,4203360,0,0,0,0,0,3,0,1,0,0,0,0
HeStutters,15,31,4416000,4464000,1,0,0,2,0,0,0,0,1,0,0,0
HeStutters,15,32,4461280,4509280,0,0,0,0,0,0,0,3,3,2,0,0
HeStutters,15,33,4873280,4921280,0,0,2,0,0,0,0,0,1,2,0,0
HeStutters,15,34,4912640,4960640,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,15,35,5060800,5108800,0,0,0,2,0,1,0,2,1,0,0,0
HeStutters,15,36,5088960,5136960,0,0,3,0,0,1,1,1,0,0,0,0
HeStutters,15,37,5511200,5559200,0,0,1,0,0,0,0,2,2,0,0,0
HeStutters,15,38,5551840,5599840,0,1,2,2,1,1,1,0,0,0,0,0
HeStutters,15,39,6194400,6242400,0,0,3,0,0,0,0,2,0,1,0,0
HeStutters,15,40,6236480,6284480,0,0,3,1,0,0,0,0,0,0,0,0
HeStutters,15,41,854880,902880,0,0,1,0,0,0,0,1,3,0,0,0
HeStutters,15,42,924320,972320,0,0,1,2,0,0,0,0,1,1,0,0
HeStutters,15,43,6572160,6620160,0,0,2,0,0,0,1,3,1,0,0,0
HeStutters,15,44,6603520,6651520,0,0,0,0,0,3,0,3,0,1,0,0
HeStutters,15,45,6723200,6771200,0,0,1,1,0,0,0,3,1,2,0,0
HeStutters,15,46,6750880,6798880,0,0,0,2,1,0,0,2,1,1,0,0
HeStutters,15,47,6987360,7035360,0,0,2,0,1,2,0,3,0,0,0,0
HeStutters,15,48,7014880,7062880,0,0,1,3,0,1,1,3,0,1,0,0
HeStutters,15,49,7145440,7193440,0,0,1,1,0,2,0,3,0,1,0,0
HeStutters,15,50,7173280,7221280,0,0,1,1,1,1,0,1,0,0,0,0
HeStutters,15,51,7321600,7369600,0,0,2,1,1,0,0,3,0,0,0,0
HeStutters,15,52,7349760,7397760,0,0,0,1,0,1,0,3,2,1,0,0
HeStutters,15,53,7377280,7425280,0,0,1,2,2,2,1,1,0,0,0,0
HeStutters,15,54,7430400,7478400,0,0,0,0,3,0,0,3,0,0,0,0
HeStutters,15,55,7536320,7584320,0,0,2,0,1,0,1,2,0,0,0,0
HeStutters,15,56,7564800,7612800,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,15,57,7725280,7773280,0,0,1,0,1,1,0,1,0,0,0,0
HeStutters,15,58,7754880,7802880,1,0,0,0,0,0,0,2,3,1,0,1
HeStutters,15,59,7789440,7837440,0,0,0,0,0,1,0,0,2,0,0,0
HeStutters,15,60,1246720,1294720,0,0,1,0,0,0,0,0,3,1,0,0
HeStutters,15,61,1306880,1354880,0,0,2,1,0,0,0,0,1,0,0,0
HeStutters,15,62,7914080,7962080,0,0,1,1,0,2,0,1,0,0,0,0
HeStutters,15,63,7945920,7993920,0,0,0,1,0,3,0,1,0,0,0,0
HeStutters,15,64,8057280,8105280,0,0,2,0,0,0,0,0,1,0,0,0
HeStutters,15,65,8100000,8148000,0,0,1,0,0,0,0,2,2,0,0,0
HeStutters,15,66,8129440,8177440,0,0,0,1,3,0,2,0,0,0,0,0
HeStutters,15,67,8146560,8194560,0,0,1,1,0,1,0,0,0,0,0,0
HeStutters,15,68,8227200,8275200,0,0,1,1,0,0,0,2,2,1,0,0
HeStutters,15,69,8257760,8305760,0,0,2,0,0,0,0,2,1,0,0,0
HeStutters,15,70,8305120,8353120,0,0,0,0,2,1,1,1,0,0,0,0
HeStutters,15,71,8531200,8579200,0,1,2,1,0,0,0,3,1,0,0,0
HeStutters,15,72,8577760,8625760,1,0,1,1,0,0,1,1,1,1,0,0
HeStutters,15,73,9031840,9079840,0,0,0,1,0,0,0,3,2,1,0,0
HeStutters,15,74,9073120,9121120,0,0,0,2,0,0,1,0,1,0,0,2
HeStutters,15,75,9102080,9150080,0,0,3,2,2,0,2,0,0,0,0,0
HeStutters,15,76,10023040,10071040,0,0,0,1,0,0,0,3,2,1,0,0
HeStutters,15,77,10053280,10101280,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,15,78,1320160,1368160,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,15,79,10119040,10167040,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,15,80,10146720,10194720,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,15,81,10229760,10277760,0,0,1,1,0,0,0,2,1,0,0,0
HeStutters,15,82,10270400,10318400,0,0,3,1,0,0,0,1,0,0,0,0
HeStutters,15,83,10486400,10534400,0,0,2,1,0,0,0,3,0,0,0,0
HeStutters,15,84,10515040,10563040,1,0,2,1,0,0,2,1,1,0,0,0
HeStutters,15,85,10956160,11004160,0,0,1,2,0,0,0,0,0,2,0,0
HeStutters,15,86,10992960,11040960,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,15,87,11128480,11176480,0,0,0,2,1,0,0,1,1,3,0,0
HeStutters,15,88,11158560,11206560,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,15,89,11240640,11288640,0,0,0,0,0,3,0,1,0,2,0,0
HeStutters,15,90,11274400,11322400,0,0,0,0,0,3,0,1,0,2,0,0
HeStutters,15,91,11498720,11546720,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,15,92,11536000,11584000,0,0,1,0,0,0,0,3,2,1,0,0
HeStutters,15,93,11568800,11616800,0,0,1,1,1,0,0,1,0,0,0,0
HeStutters,15,94,12025600,12073600,0,0,1,0,1,0,0,3,1,1,0,0
HeStutters,15,95,12053280,12101280,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,15,96,1800800,1848800,0,0,1,1,2,0,2,0,1,0,0,0
HeStutters,15,97,1831680,1879680,0,0,3,2,0,0,0,0,0,1,0,0
HeStutters,15,98,13125440,13173440,0,0,2,0,1,3,0,2,0,1,0,0
HeStutters,15,99,13154720,13202720,0,0,2,0,2,0,0,0,0,0,0,0
HeStutters,15,100,14333280,14381280,0,0,2,0,0,0,0,3,1,1,0,0
HeStutters,15,101,14361280,14409280,0,0,3,2,0,0,0,0,0,0,0,0
HeStutters,15,102,15201280,15249280,0,0,0,0,3,0,0,1,0,0,0,0
HeStutters,15,103,15252160,15300160,0,0,0,0,0,2,0,0,1,0,0,0
HeStutters,15,104,15366240,15414240,0,0,0,0,0,0,0,1,3,1,0,0
HeStutters,15,105,15396000,15444000,0,0,0,0,3,0,0,1,0,0,0,0
HeStutters,15,106,15483680,15531680,0,0,2,0,0,0,0,3,1,0,0,0
HeStutters,15,107,15523200,15571200,0,0,0,2,1,0,1,1,1,0,0,0
HeStutters,15,108,15545760,15593760,0,1,1,1,1,0,1,0,1,0,0,0
HeStutters,15,109,16246400,16294400,0,0,2,1,1,0,0,3,0,1,0,0
HeStutters,15,110,16279200,16327200,0,0,0,1,2,0,0,1,0,0,0,0
HeStutters,15,111,16385600,16433600,0,0,3,2,2,0,0,0,0,0,0,0
HeStutters,15,112,16424640,16472640,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,15,113,16620320,16668320,0,0,1,1,0,0,0,1,1,0,0,0
HeStutters,15,114,16654080,16702080,0,0,0,0,0,2,0,3,1,0,0,0
HeStutters,15,115,17410720,17458720,0,0,2,0,2,0,2,0,0,0,0,0
HeStutters,15,116,17459040,17507040,0,0,0,0,0,3,0,1,0,1,0,0
HeStutters,15,117,2018240,2066240,0,0,1,1,2,0,1,0,0,0,0,0
HeStutters,15,118,2076000,2124000,0,0,0,0,0,0,0,1,3,1,0,0
HeStutters,15,119,17565760,17613760,0,0,0,0,0,2,1,0,1,0,0,0
HeStutters,15,120,17596480,17644480,0,0,0,0,0,1,0,1,2,0,0,0
HeStutters,15,121,17653760,17701760,0,0,1,0,0,3,0,0,0,0,0,0
HeStutters,15,122,18555200,18603200,0,0,0,0,1,1,0,1,1,1,0,0
HeStutters,15,123,18584640,18632640,0,0,0,0,0,0,0,2,3,1,0,0
HeStutters,15,124,18605440,18653440,0,0,0,1,1,3,0,0,0,0,0,0
HeStutters,15,125,18731360,18779360,0,0,0,0,0,3,0,1,0,0,0,0
HeStutters,15,126,18760480,18808480,0,0,0,1,1,0,0,1,1,2,0,0
HeStutters,15,127,18923840,18971840,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,15,128,18951360,18999360,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,15,129,18998080,19046080,0,0,3,0,0,0,0,3,0,0,0,0
HeStutters,15,130,19644960,19692960,0,0,2,0,0,0,0,1,1,0,0,0
HeStutters,15,131,19678720,19726720,0,0,1,0,0,0,0,3,2,2,0,0
HeStutters,15,132,20040640,20088640,0,0,2,2,2,0,0,0,0,0,0,0
HeStutters,15,133,20068480,20116480,0,0,2,0,1,0,1,0,0,0,0,0
HeStutters,15,134,20216480,20264480,0,0,0,1,0,0,0,0,2,0,0,0
HeStutters,15,135,20246240,20294240,0,0,1,0,1,2,0,0,1,0,0,0
HeStutters,15,136,2164320,2212320,0,1,1,2,0,0,0,1,1,0,0,0
HeStutters,15,137,20525120,20573120,0,0,0,0,0,3,0,2,0,1,0,0
HeStutters,15,138,20554560,20602560,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,15,139,20623360,20671360,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,15,140,20660000,20708000,0,0,0,0,0,0,0,3,3,0,0,0
HeStutters,15,141,20801120,20849120,0,0,0,0,0,0,0,1,3,1,0,0
HeStutters,15,142,20835520,20883520,0,0,2,1,1,0,2,0,0,0,0,0
HeStutters,15,143,21239680,21287680,0,0,2,0,3,0,0,0,0,1,0,0
HeStutters,15,144,21269280,21317280,0,0,0,2,2,1,0,1,0,0,0,0
HeStutters,15,145,21583200,21631200,0,0,1,1,0,0,1,0,1,2,0,0
HeStutters,15,146,21616800,21664800,0,0,1,1,0,0,0,2,1,0,0,0
HeStutters,15,147,22234240,22282240,0,0,0,0,0,3,0,1,0,0,0,0
HeStutters,15,148,22278880,22326880,0,0,0,0,0,0,0,0,3,3,0,0
HeStutters,15,149,22397600,22445600,0,0,0,0,0,3,0,0,0,0,0,0
HeStutters,15,150,22434560,22482560,0,0,0,1,0,0,0,3,2,0,0,0
HeStutters,15,151,22539840,22587840,0,0,2,1,1,0,0,0,0,0,0,0
HeStutters,15,152,22567840,22615840,0,0,3,0,1,0,0,0,0,1,0,0
HeStutters,15,153,23396800,23444800,0,0,1,0,0,0,0,3,2,0,0,0
HeStutters,15,154,23424800,23472800,0,0,2,0,2,0,1,3,0,0,0,0
HeStutters,15,155,23523040,23571040,0,0,3,0,0,0,1,3,0,0,0,0
HeStutters,15,156,23569920,23617920,0,0,1,0,0,0,1,1,3,0,0,0
HeStutters,15,157,2802880,2850880,0,0,0,0,1,0,0,0,2,0,0,0
HeStutters,15,158,2834560,2882560,0,0,0,1,1,1,0,0,1,1,0,0
HeStutters,15,159,23916160,23964160,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,15,160,23951680,23999680,0,0,2,1,0,1,0,1,0,0,0,0
HeStutters,15,161,24254080,24302080,0,1,0,0,0,0,2,0,3,0,0,0
HeStutters,15,162,24282720,24330720,0,0,0,0,0,1,0,1,2,1,0,0
HeStutters,15,163,24313280,24361280,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,15,164,24389760,24437760,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,15,165,24425120,24473120,0,0,1,0,1,1,0,1,0,0,0,0
HeStutters,15,166,24603040,24651040,0,0,1,1,0,3,0,2,0,0,0,0
HeStutters,15,167,24631680,24679680,0,0,1,1,2,0,0,0,0,0,0,0
HeStutters,15,168,24647360,24695360,0,0,1,2,1,0,1,0,1,0,0,1
HeStutters,15,169,24727040,24775040,0,0,3,2,1,0,2,0,0,0,0,0
HeStutters,15,170,24756640,24804640,0,0,1,3,2,0,2,0,0,0,0,0
HeStutters,15,171,24848640,24896640,0,0,3,1,0,0,0,1,0,0,0,0
HeStutters,15,172,24876640,24924640,0,0,1,1,1,0,0,3,1,1,0,0
HeStutters,15,173,25940000,25988000,0,0,1,0,0,0,0,2,2,0,0,0
HeStutters,15,174,25979200,26027200,0,0,0,1,1,0,0,0,1,1,0,0
HeStutters,15,175,26036640,26084640,0,0,2,0,0,0,0,3,1,2,0,0
HeStutters,15,176,2878080,2926080,0,0,2,1,1,0,0,1,0,0,0,0
HeStutters,15,177,26071840,26119840,0,0,0,3,3,0,1,1,0,1,0,0
HeStutters,15,178,26363520,26411520,0,0,1,0,0,3,0,2,0,1,0,0
HeStutters,15,179,26393600,26441600,0,0,1,0,0,0,1,2,2,1,0,0
HeStutters,15,180,26429760,26477760,0,0,0,1,1,0,0,0,1,0,0,1
HeStutters,15,181,26461600,26509600,0,0,0,3,2,0,0,1,0,0,0,0
HeStutters,15,182,27240320,27288320,0,0,2,2,0,0,0,2,0,0,0,0
HeStutters,15,183,27269120,27317120,0,0,1,2,2,0,0,0,0,0,0,0
HeStutters,15,184,27359520,27407520,0,0,1,2,0,0,0,2,0,1,0,1
HeStutters,15,185,27389920,27437920,0,0,1,1,1,1,1,3,0,1,0,0
HeStutters,15,186,27625280,27673280,0,0,1,1,0,0,1,0,2,0,0,0
HeStutters,15,187,27657920,27705920,0,0,0,0,0,3,0,0,0,0,0,0
HeStutters,15,188,27787680,27835680,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,15,189,27821280,27869280,0,0,2,0,0,2,0,1,1,0,0,0
HeStutters,15,190,28253440,28301440,0,0,0,0,0,1,0,1,2,0,0,0
HeStutters,15,191,28285440,28333440,0,0,0,0,0,1,0,1,2,0,0,0
HeStutters,15,192,28363200,28411200,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,15,193,28395040,28443040,0,0,3,0,0,0,0,0,1,0,0,1
HeStutters,15,194,3014720,3062720,0,0,0,1,1,0,0,2,1,1,0,0
HeStutters,15,195,3042560,3090560,0,0,0,1,0,0,1,1,2,1,0,0
HeStutters,16,0,4320,52320,0,0,0,0,0,0,0,0,3,0,3,2
HeStutters,16,1,42594880,42642880,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,16,2,42620960,42668960,0,0,2,1,0,0,0,0,1,1,0,0
HeStutters,16,3,42651840,42699840,0,0,1,0,0,0,0,0,2,0,0,0
HeStutters,16,4,42739200,42787200,0,0,0,1,0,0,0,3,2,2,0,0
HeStutters,16,5,42765600,42813600,0,0,0,2,0,1,0,3,1,1,0,0
HeStutters,16,6,42837120,42885120,0,0,3,0,0,0,0,0,0,0,0,0
HeStutters,16,7,42864480,42912480,0,0,0,1,0,2,0,1,0,0,0,0
HeStutters,16,8,43023520,43071520,0,0,0,1,0,0,0,0,2,1,0,0
HeStutters,16,9,43052960,43100960,0,0,1,2,0,0,0,0,1,0,0,0
HeStutters,16,10,43323520,43371520,1,0,1,0,0,0,0,0,2,2,0,0
HeStutters,16,11,43354080,43402080,0,0,0,0,0,0,0,0,3,0,0,0
HeStutters,16,12,43406240,43454240,0,0,0,1,0,0,0,1,2,1,0,0
HeStutters,16,13,43522560,43570560,0,0,1,0,0,3,0,0,0,1,0,0
HeStutters,16,14,43549600,43597600,0,0,3,0,0,0,0,1,0,0,0,0
HeStutters,16,15,43596800,43644800,0,0,1,0,0,0,0,1,2,0,0,0
HeStutters,16,16,43728480,43776480,0,0,2,0,0,0,0,3,1,1,0,0
HeStutters,16,17,43755360,43803360,0,0,0,0,0,0,0,1,3,2,0,0
HeStutters,16,18,3962080,4010080,0,2,0,0,3,0,3,0,0,0,0,0
HeStutters,16,19,3993440,4041440,0,0,1,1,1,0,0,0,0,0,0,0
HeStutters,16,20,43937920,43985920,0,0,2,0,0,0,0,1,1,1,0,0
HeStutters,16,21,43968160,44016160,0,0,1,0,0,0,0,1,2,2,0,0
HeStutters,16,22,44099680,44147680,0,0,0,1,0,0,0,3,2,2,0,0
HeStutters,16,23,44126880,44174880,0,0,1,1,0,0,0,1,1,1,0,0
HeStutters,16,24,44257280,44305280,0,0,0,1,0,0,0,1,2,1,0,0
HeStutters,16,25,44295520,44343520,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,16,26,44347680,44395680,0,0,2,0,1,2,0,2,0,0,0,0
HeStutters,16,27,44374720,44422720,0,0,1,0,1,2,0,0,0,0,0,0
HeStutters,16,28,44450240,44498240,0,0,0,1,0,0,1,3,2,2,0,0
HeStutters,16,29,44478720,44526720,0,0,0,0,0,0,0,1,3,1,0,0
HeStutters,16,30,44745120,44793120,0,1,2,0,0,2,0,1,1,0,0,0
HeStutters,16,31,44791200,44839200,0,0,0,0,1,2,0,1,0,3,0,0
HeStutters,16,32,44976160,45024160,0,0,0,2,1,0,0,1,0,1,0,0
HeStutters,16,33,45007040,45055040,0,1,0,2,0,0,0,0,1,0,0,1
HeStutters,16,34,45425440,45473440,0,0,1,0,1,0,0,0,1,0,0,0
HeStutters,16,35,45467040,45515040,1,0,0,0,0,0,0,0,2,0,3,3
HeStutters,16,36,45896000,45944000,0,0,0,0,0,0,0,0,3,0,2,3
HeStutters,16,37,4238720,4286720,0,0,2,1,0,2,0,0,0,0,0,0
HeStutters,16,38,4266720,4314720,0,0,0,2,1,0,1,2,0,0,0,0
HeStutters,16,39,5138560,5186560,0,1,3,0,1,0,1,0,0,0,0,0
HeStutters,16,40,5178720,5226720,0,1,0,1,0,0,1,0,2,0,0,2
HeStutters,16,41,5190560,5238560,0,1,0,1,2,0,2,0,1,0,0,0
HeStutters,16,42,5651840,5699840,0,1,0,2,2,0,2,0,1,0,0,0
HeStutters,16,43,5679200,5727200,0,1,0,0,3,1,2,1,0,0,0,0
HeStutters,16,44,5831680,5879680,0,2,0,0,0,1,2,0,2,0,0,0
HeStutters,16,45,5857600,5905600,0,1,0,1,3,0,2,2,0,0,0,0
HeStutters,16,46,6984960,7032960,0,1,2,0,2,0,0,2,0,0,0,0
HeStutters,16,47,7010720,7058720,0,0,1,1,3,0,0,0,0,0,0,0
HeStutters,16,48,7743200,7791200,1,1,1,1,0,0,2,0,1,0,0,0
HeStutters,16,49,7777760,7825760,0,1,3,1,1,0,0,0,0,0,0,0
HeStutters,16,50,7901440,7949440,0,0,0,2,3,0,1,1,0,0,0,0
HeStutters,16,51,7931360,7979360,1,2,0,1,1,0,2,0,1,0,0,1
HeStutters,16,52,8548160,8596160,0,2,0,2,3,0,1,1,0,0,0,0
HeStutters,16,53,8580320,8628320,0,0,0,1,0,0,0,2,2,0,0,0
HeStutters,16,54,1098880,1146880,0,0,2,0,0,0,0,0,1,1,0,0
HeStutters,16,55,1126400,1174400,0,0,0,0,0,0,0,0,3,2,0,0
HeStutters,16,56,8610080,8658080,0,0,0,0,0,0,0,1,3,0,0,0
HeStutters,16,57,9269760,9317760,0,0,2,1,1,0,1,0,0,0,0,0
HeStutters,16,58,9301440,9349440,0,0,0,3,2,0,2,1,0,0,0,0
HeStutters,16,59,9360160,9408160,0,0,0,1,2,0,1,0,0,0,0,0
HeStutters,16,60,9952000,10000000,0,0,1,1,0,0,0,1,2,0,0,0
HeStutters,16,61,9985440,10033440,0,1,2,1,0,0,0,0,0,0,0,0
HeStutters,16,62,10858080,10906080,0,1,1,1,0,0,1,1,2,1,0,0
HeStutters,16,63,10887200,10935200,0,0,0,0,0,0,0,0,3,3,0,0
HeStutters,16,64,11217120,11265120,0,0,3,0,0,2,0,0,0,1,0,0
HeStutters,16,65,11245920,11293920,0,0,0,0,0,0,0,0,3,1,0,0
HeStutters,16,66,11305760,11353760,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,16,67,11359680,11407680,0,0,1,0,1,2,0,2,0,0,0,0
HeStutters,16,68,11408000,11456000,0,0,2,0,0,0,0,0,1,1,0,0
HeStutters,16,69,11635360,11683360,0,1,1,1,0,1,1,3,0,0,0,0
HeStutters,16,70,11690400,11738400,0,0,3,0,1,0,0,1,0,0,0,0
HeStutters,16,71,1200800,1248800,0,0,0,0,0,3,0,0,0,1,0,0
HeStutters,16,72,1226720,1274720,0,0,1,2,2,0,2,0,0,0,0,0
HeStutters,16,73,13157120,13205120,0,2,0,3,2,1,2,1,0,0,0,0
HeStutters,16,74,13189440,13237440,0,1,3,0,0,0,0,3,1,1,0,0
HeStutters,16,75,13679520,13727520,0,0,1,0,2,0,2,0,1,0,0,0
HeStutters,16,76,13714560,13762560,0,1,0,3,1,0,1,0,0,0,0,0
HeStutters,16,77,13856320,13904320,0,0,1,1,3,0,1,2,0,0,0,0
HeStutters,16,78,13883520,13931520,0,1,1,2,3,0,2,0,0,0,0,1
HeStutters,16,79,14304000,14352000,0,2,3,1,1,0,1,0,0,0,0,0
HeStutters,16,80,14333920,14381920,0,0,1,0,2,0,3,0,1,0,0,0
HeStutters,16,81,14382880,14430880,0,0,2,2,0,0,0,1,2,0,0,0
HeStutters,16,82,14577440,14625440,0,1,1,3,2,1,2,0,0,0,0,0
HeStutters,16,83,14603360,14651360,1,0,1,1,2,1,2,0,0,0,0,0
HeStutters,16,84,14850400,14898400,0,0,0,1,0,0,2,1,2,0,0,0
HeStutters,16,85,14877120,14925120,0,2,0,1,0,0,1,1,2,0,0,0
HeStutters,16,86,15652960,15700960,0,0,1,0,0,0,1,0,2,0,0,0
HeStutters,16,87,15689760,15737760,0,1,2,2,1,0,1,0,0,0,0,1
HeStutters,16,88,15740800,15788800,0,0,1,2,1,0,1,0,0,0,0,0
HeStutters,16,89,15765600,15813600,0,0,0,1,0,0,0,0,2,0,0,2
HeStutters,16,90,1736800,1784800,0,0,3,0,0,0,0,0,0,1,0,0
HeStutters,16,91,1765600,1813600,0,0,0,0,0,1,0,0,2,1,0,0
HeStutters,16,92,15860160,15908160,0,1,1,1,0,0,1,1,2,0,0,0
HeStutters,16,93,15887200,15935200,0,0,1,1,0,0,0,1,2,0,0,0
HeStutters,16,94,16200000,16248000,0,1,0,1,3,0,1,1,0,0,0,0
HeStutters,16,95,16228320,16276320,0,1,0,2,3,0,1,1,0,0,0,1
HeStutters,16,96,16957440,17005440,0,1,1,1,0,0,0,1,2,0,0,0
HeStutters,16,97,16989120,17037120,0,0,1,0,0,3,0,3,0,0,0,0
HeStutters,16,98,17246240,17294240,0,0,1,0,0,0,0,0,2,1,0,0
HeStutters,16,99,17275200,17323200,0,0,2,1,0,0,0,0,1,0,0,0
HeStutters,16,100,17334080,17382080,0,0,0,2,1,0,0,0,1,0,0,0
HeStutters,16,101,18937760,18985760,0,0,1,3,2,0,0,0,0,0,0,0
HeStutters,16,102,18963680,19011680,0,0,3,1,0,0,1,1,0,1,0,0
HeStutters,16,103,19207520,19255520,0,1,2,1,1,0,3,0,0,0,0,0
HeStutters,16,104,19233280,19281280,0,0,0,0,0,0,0,0,3,0,1,2
HeStutters,16,105,19317120,19365120,0,3,3,0,0,0,0,0,0,0,0,0
HeStutters,16,106,19346240,19394240,0,2,0,1,0,3,1,0,0,0,0,0
HeStutters,16,107,20596640,20644640,0,0,1,2,1,0,0,0,1,0,0,0
HeStutters,16,108,20634400,20682400,1,0,0,1,0,0,3,1,1,0,0,0
HeStutters,16,109,21270080,21318080,0,1,0,0,1,0,1,0,2,0,0,1
HeStutters,16,110,21297120,21345120,0,0,0,3,1,0,1,0,0,0,0,0
HeStutters,16,111,2157600,2205600,0,0,0,1,1,0,0,0,2,2,0,0
HeStutters,16,112,2184160,2232160,0,0,3,0,0,0,0,3,0,0,0,0
